,education,income,income_work,income_rent,income_capital,race,gender,weight,age,occupation,uf
10753,0.0,1800.0,1800.0,,,4,1,187.0,48.0,7152.0,12
10754,1.0,100.0,,,100.0,4,2,187.0,46.0,,12
10755,11.0,622.0,622.0,,,4,2,186.0,23.0,5142.0,12
10756,5.0,,,,,4,2,186.0,20.0,,12
10757,9.0,,,,,4,2,186.0,16.0,,12
10758,0.0,762.0,,,140.0,16,2,186.0,55.0,,12
10759,5.0,,,,,16,2,187.0,15.0,,12
10760,0.0,,,,,4,1,187.0,11.0,,12
10761,11.0,600.0,600.0,,,4,1,187.0,22.0,7152.0,12
10762,1.0,,,,,16,2,186.0,17.0,,12
10763,0.0,,,,,4,2,187.0,1.0,,12
10764,0.0,622.0,622.0,,,4,1,186.0,67.0,5142.0,12
10765,0.0,652.0,,,30.0,4,2,186.0,60.0,6239.0,12
10766,9.0,,,,,4,1,186.0,17.0,,12
10767,5.0,,,,,4,2,187.0,12.0,,12
10768,13.0,400.0,400.0,,,4,2,186.0,25.0,2312.0,12
10769,0.0,,,,,4,1,187.0,4.0,,12
10770,0.0,622.0,,,,16,1,186.0,68.0,6229.0,12
10771,0.0,622.0,,,,4,2,186.0,56.0,6239.0,12
10772,0.0,,,,,4,1,187.0,43.0,6210.0,12
10773,0.0,232.0,,,232.0,4,2,187.0,37.0,6239.0,12
10774,4.0,,,,,4,1,186.0,22.0,6229.0,12
10775,4.0,,,,,4,1,186.0,17.0,6229.0,12
10776,3.0,,,,,4,1,186.0,15.0,6229.0,12
10777,2.0,,,,,4,2,186.0,15.0,6239.0,12
10778,0.0,,,,,4,1,187.0,12.0,6229.0,12
10779,0.0,,,,,4,1,187.0,10.0,6319.0,12
10780,0.0,,,,,4,1,186.0,9.0,,12
10781,0.0,,,,,4,1,186.0,9.0,,12
10782,0.0,250.0,250.0,,,4,1,186.0,44.0,6129.0,12
10783,0.0,,,,,4,2,186.0,37.0,6229.0,12
10784,4.0,,,,,4,1,187.0,18.0,6229.0,12
10785,4.0,,,,,4,2,186.0,16.0,6239.0,12
10786,3.0,,,,,4,1,186.0,14.0,6229.0,12
10787,0.0,,,,,4,1,187.0,12.0,6229.0,12
10788,0.0,,,,,4,1,186.0,6.0,,12
10789,0.0,622.0,,,,4,1,186.0,77.0,6229.0,12
10790,0.0,622.0,,,,4,2,187.0,61.0,6239.0,12
10791,0.0,,,,,4,1,186.0,17.0,,12
10792,3.0,,,,,16,1,187.0,10.0,6319.0,12
10793,0.0,,,,,4,1,186.0,9.0,,12
10794,8.0,622.0,,,,16,1,186.0,32.0,6239.0,12
10795,4.0,180.0,180.0,,,4,1,187.0,24.0,6229.0,12
10796,0.0,,,,,4,2,186.0,17.0,6239.0,12
10797,0.0,,,,,16,1,186.0,0.0,,12
10798,0.0,622.0,,,,4,1,186.0,74.0,6229.0,12
10799,0.0,134.0,,,134.0,4,2,186.0,48.0,6229.0,12
10800,0.0,,,,,4,1,187.0,9.0,,12
10801,0.0,,,,,4,1,187.0,3.0,,12
10802,0.0,,,,,4,2,187.0,1.0,,12
10803,3.0,622.0,,,,16,2,186.0,64.0,6239.0,12
10804,0.0,,,,,4,1,186.0,41.0,6229.0,12
10805,0.0,,,,,4,2,186.0,4.0,,12
10806,0.0,280.0,280.0,,,4,1,187.0,33.0,6129.0,12
10807,3.0,,,,,4,2,186.0,25.0,6229.0,12
10808,0.0,,,,,4,2,186.0,8.0,,12
10809,0.0,,,,,4,2,186.0,6.0,,12
10810,0.0,,,,,4,1,186.0,4.0,,12
10811,0.0,,,,,4,2,187.0,2.0,,12
10812,0.0,622.0,,,,16,1,186.0,54.0,6229.0,12
10813,2.0,430.0,,,430.0,4,2,186.0,39.0,6239.0,12
10814,7.0,,,,,4,1,186.0,19.0,6229.0,12
10815,7.0,,,,,4,2,186.0,14.0,6239.0,12
10816,3.0,,,,,4,2,186.0,12.0,6239.0,12
10817,0.0,,,,,4,1,186.0,10.0,6229.0,12
10818,0.0,,,,,4,1,187.0,9.0,,12
10819,0.0,,,,,4,1,186.0,4.0,,12
10820,0.0,400.0,400.0,,,4,1,186.0,44.0,6129.0,12
10821,11.0,1100.0,1100.0,,,4,2,187.0,40.0,3312.0,12
10822,4.0,,,,,4,2,187.0,17.0,6229.0,12
10823,4.0,,,,,4,1,187.0,15.0,6229.0,12
10824,4.0,,,,,4,2,186.0,13.0,6229.0,12
10825,4.0,,,,,4,2,187.0,11.0,6229.0,12
10826,0.0,,,,,4,1,187.0,9.0,,12
10827,0.0,,,,,4,1,186.0,0.0,,12
10828,0.0,180.0,180.0,,,16,1,186.0,22.0,6229.0,12
10829,0.0,,,,,4,2,186.0,20.0,6239.0,12
10830,0.0,,,,,16,1,186.0,4.0,,12
10831,0.0,,,,,16,2,186.0,0.0,,12
10832,0.0,400.0,400.0,,,4,1,186.0,53.0,6129.0,12
10833,0.0,135.0,,,135.0,4,2,186.0,46.0,6239.0,12
10834,0.0,622.0,,,622.0,4,2,186.0,25.0,,12
10835,4.0,,,,,4,1,186.0,20.0,6229.0,12
10836,6.0,,,,,4,1,186.0,19.0,6229.0,12
10837,2.0,,,,,4,2,186.0,13.0,6229.0,12
10838,0.0,,,,,4,1,186.0,10.0,6229.0,12
10839,15.0,1800.0,1800.0,,,4,2,186.0,48.0,2312.0,12
10840,0.0,,,,,4,1,186.0,52.0,6239.0,12
10841,0.0,622.0,,,622.0,16,1,187.0,33.0,6229.0,12
10842,1.0,,,,,4,2,187.0,27.0,6239.0,12
10843,0.0,,,,,4,2,187.0,10.0,6319.0,12
10844,0.0,,,,,4,2,186.0,8.0,,12
10845,0.0,,,,,4,1,187.0,6.0,,12
10846,0.0,,,,,4,2,187.0,2.0,,12
10847,0.0,,,,,4,2,186.0,1.0,,12
10848,3.0,200.0,,,200.0,16,2,186.0,36.0,,12
10849,9.0,,,,,4,1,186.0,19.0,,12
10850,8.0,,,,,16,1,186.0,16.0,,12
10851,4.0,,,,,4,2,186.0,12.0,,12
10852,0.0,,,,,4,1,186.0,7.0,,12
10853,0.0,,,,,4,2,186.0,46.0,,12
10854,11.0,492.0,,,492.0,4,2,186.0,26.0,,12
10855,7.0,500.0,500.0,,,4,1,186.0,26.0,7155.0,12
10856,0.0,,,,,4,2,187.0,8.0,,12
10857,0.0,,,,,4,1,186.0,8.0,,12
10858,0.0,,,,,4,1,186.0,1.0,,12
10859,6.0,622.0,,,,2,1,187.0,50.0,,12
10860,8.0,160.0,,,160.0,4,2,186.0,31.0,,12
10861,0.0,,,,,4,2,186.0,7.0,,12
10862,0.0,,,,,4,1,186.0,3.0,,12
10863,0.0,,,,,16,1,187.0,2.0,,12
10864,0.0,200.0,200.0,,,4,1,187.0,60.0,6239.0,12
10865,7.0,622.0,622.0,,,16,1,187.0,38.0,9144.0,12
10866,3.0,,,,,4,2,187.0,14.0,,12
10867,15.0,2600.0,2600.0,,,4,1,186.0,36.0,2321.0,12
10868,10.0,,,,,16,2,186.0,26.0,,12
10869,1.0,,,,,16,1,186.0,8.0,,12
10870,0.0,4000.0,4000.0,,,4,1,186.0,54.0,1220.0,12
10871,2.0,,,,,4,2,187.0,24.0,,12
10872,0.0,,,,,4,1,187.0,4.0,,12
10873,15.0,1244.0,1244.0,,,16,2,186.0,25.0,4110.0,12
10874,11.0,622.0,622.0,,,4,1,187.0,28.0,7827.0,12
10875,3.0,850.0,850.0,,,4,2,186.0,42.0,5142.0,12
10876,11.0,622.0,622.0,,,4,1,187.0,21.0,9144.0,12
10877,11.0,,,,,4,1,186.0,19.0,,12
10878,2.0,,,,,4,1,187.0,9.0,,12
10879,3.0,1134.0,1000.0,,134.0,4,1,186.0,40.0,5199.0,12
10880,0.0,,,,,4,2,186.0,40.0,,12
10881,4.0,,,,,4,2,187.0,14.0,,12
10882,2.0,,,,,16,1,186.0,12.0,,12
10883,0.0,1244.0,,,,16,2,186.0,84.0,,12
10884,0.0,622.0,,,622.0,4,1,186.0,54.0,,12
10885,,,,,,4,1,186.0,22.0,,12
10886,8.0,,,,,4,2,187.0,34.0,,12
10887,9.0,,,,,4,2,186.0,16.0,,12
10888,8.0,,,,,4,2,186.0,14.0,,12
10889,4.0,,,,,16,2,186.0,12.0,,12
10890,12.0,450.0,450.0,,,16,1,187.0,53.0,6129.0,12
10891,9.0,,,,,4,2,186.0,41.0,6239.0,12
10892,5.0,,,,,4,1,186.0,12.0,,12
10893,6.0,500.0,500.0,,,4,1,187.0,41.0,6129.0,12
10894,0.0,140.0,,,140.0,16,2,186.0,37.0,6229.0,12
10895,4.0,200.0,200.0,,,16,1,187.0,19.0,6229.0,12
10896,4.0,,,,,4,1,186.0,16.0,,12
10897,0.0,,,,,16,1,187.0,9.0,,12
10898,0.0,,,,,4,2,187.0,3.0,,12
10899,0.0,,,,,16,2,186.0,0.0,,12
10900,10.0,,,,,4,2,186.0,39.0,,12
10901,9.0,871.0,871.0,,,4,1,186.0,48.0,7832.0,12
10902,1.0,,,,,4,1,186.0,8.0,,12
10903,11.0,80.0,80.0,,,16,1,186.0,29.0,6129.0,12
10904,8.0,550.0,,350.0,350.0,16,2,186.0,26.0,6239.0,12
10905,0.0,,,,,4,1,187.0,4.0,,12
10906,0.0,290.0,290.0,,,16,1,187.0,46.0,6129.0,12
10907,2.0,160.0,,,160.0,4,2,186.0,27.0,6229.0,12
10908,1.0,,,,,4,2,187.0,8.0,,12
10909,0.0,,,,,4,1,186.0,6.0,,12
10910,0.0,,,,,16,2,186.0,5.0,,12
10911,0.0,,,,,16,1,187.0,2.0,,12
10912,7.0,1600.0,1600.0,,,16,1,187.0,30.0,7711.0,12
10913,9.0,64.0,,,64.0,4,2,186.0,22.0,,12
10914,0.0,,,,,16,1,187.0,7.0,,12
10915,0.0,,,,,4,1,186.0,5.0,,12
10916,0.0,,,,,4,1,186.0,1.0,,12
10917,10.0,480.0,480.0,,,2,1,186.0,18.0,7711.0,12
10918,0.0,800.0,800.0,,,2,1,187.0,40.0,6129.0,12
10919,2.0,1044.0,,,1044.0,16,2,187.0,30.0,,12
10920,2.0,,,,,16,1,186.0,12.0,,12
10921,0.0,,,,,4,1,186.0,7.0,,12
10922,0.0,,,,,4,1,186.0,5.0,,12
10923,0.0,,,,,4,2,187.0,0.0,,12
10924,5.0,102.0,,,102.0,4,2,186.0,38.0,,12
10925,4.0,380.0,380.0,,,4,1,187.0,38.0,6129.0,12
10926,9.0,,,,,4,1,186.0,19.0,,12
10927,0.0,,,,,4,2,186.0,8.0,,12
10928,0.0,622.0,,,,16,1,186.0,68.0,,12
10929,8.0,798.0,600.0,,198.0,4,1,186.0,53.0,6129.0,12
10930,5.0,,,,,4,2,186.0,27.0,6229.0,12
10931,1.0,,,,,4,1,186.0,8.0,,12
10932,0.0,,,,,4,1,187.0,0.0,,12
10933,3.0,800.0,800.0,,,16,1,186.0,34.0,7825.0,12
10934,11.0,180.0,,,180.0,4,2,186.0,23.0,6239.0,12
10935,0.0,,,,,4,1,187.0,4.0,,12
10936,0.0,,,,,16,2,186.0,4.0,,12
10937,4.0,1400.0,1400.0,,,4,1,186.0,55.0,6239.0,12
10938,4.0,622.0,,,,2,2,186.0,59.0,,12
10939,11.0,922.0,622.0,,,4,2,187.0,26.0,5161.0,12
10940,0.0,,,,,4,1,186.0,6.0,,12
10941,0.0,,,,,16,2,186.0,4.0,,12
10942,0.0,,,,,4,1,186.0,0.0,,12
10943,2.0,250.0,250.0,,,4,1,186.0,29.0,6229.0,12
10944,0.0,150.0,150.0,,,4,2,186.0,26.0,5121.0,12
10945,0.0,,,,,16,2,186.0,6.0,,12
10946,0.0,,,,,4,1,187.0,3.0,,12
10947,2.0,566.0,400.0,,166.0,16,2,186.0,24.0,5121.0,12
10948,11.0,622.0,622.0,,,4,1,186.0,29.0,8281.0,12
10949,2.0,,,,,16,2,186.0,9.0,,12
10950,0.0,,,,,16,1,186.0,8.0,,12
10951,0.0,,,,,4,2,187.0,5.0,,12
10952,9.0,600.0,600.0,,,16,2,187.0,36.0,5132.0,12
10953,11.0,900.0,900.0,,,4,1,187.0,29.0,5221.0,12
10954,7.0,,,,,4,1,187.0,16.0,,12
10955,8.0,,,,,16,2,186.0,15.0,,12
10956,1.0,,,,,16,2,186.0,9.0,,12
10957,5.0,,,,,4,1,186.0,46.0,,12
10958,4.0,550.0,400.0,,150.0,4,2,187.0,33.0,5121.0,12
10959,5.0,,,,,4,2,186.0,14.0,,12
10960,3.0,,,,,16,2,186.0,12.0,,12
10961,11.0,622.0,622.0,,,4,2,187.0,30.0,5132.0,12
10962,12.0,800.0,800.0,,,4,1,187.0,24.0,7170.0,12
10963,0.0,,,,,4,2,187.0,5.0,,12
10964,10.0,900.0,900.0,,,4,1,187.0,32.0,7820.0,12
10965,13.0,,,,,4,2,187.0,20.0,,12
10966,0.0,,,,,4,2,187.0,0.0,,12
10967,4.0,622.0,622.0,,,16,1,186.0,48.0,6139.0,12
10968,11.0,919.0,919.0,,,4,2,186.0,45.0,3222.0,12
10969,11.0,,,,,4,2,186.0,25.0,,12
10970,7.0,,,,,4,2,186.0,14.0,,12
10971,0.0,,,,,16,1,186.0,2.0,,12
10972,10.0,1800.0,1800.0,,,16,2,186.0,34.0,5211.0,12
10973,10.0,1244.0,1244.0,,,16,1,186.0,25.0,7823.0,12
10974,0.0,,,,,4,1,187.0,4.0,,12
10975,,622.0,622.0,,,4,2,186.0,42.0,5142.0,12
10976,0.0,400.0,400.0,,,4,1,186.0,42.0,7152.0,12
10977,7.0,,,,,4,2,186.0,20.0,,12
10978,6.0,,,,,4,2,187.0,13.0,,12
10979,2.0,280.0,,,,4,1,187.0,11.0,,12
10980,0.0,,,,,4,2,187.0,2.0,,12
10981,5.0,2950.0,2950.0,,,16,1,186.0,35.0,6139.0,12
10982,4.0,,,,,16,2,187.0,35.0,6229.0,12
10983,7.0,,,,,4,2,186.0,13.0,6239.0,12
10984,0.0,,,,,16,2,186.0,7.0,,12
10985,0.0,100.0,100.0,,,4,1,186.0,59.0,6129.0,12
10986,5.0,722.0,,,100.0,4,2,186.0,60.0,6239.0,12
10987,5.0,,,,,2,1,187.0,31.0,6229.0,12
10988,5.0,350.0,350.0,,,2,1,186.0,25.0,6229.0,12
10989,5.0,,,,,4,2,186.0,16.0,,12
10990,4.0,,,,,4,1,187.0,13.0,,12
10991,4.0,,,,,4,1,187.0,12.0,,12
10992,1.0,,,,,4,1,186.0,10.0,6229.0,12
10993,0.0,,,,,16,1,187.0,7.0,,12
10994,2.0,1600.0,1600.0,,,2,1,187.0,39.0,6229.0,12
10995,10.0,134.0,,,134.0,16,2,186.0,26.0,6229.0,12
10996,2.0,,,,,4,2,187.0,9.0,,12
10997,0.0,,,,,4,1,187.0,6.0,,12
10998,0.0,80.0,80.0,,,16,1,187.0,48.0,6129.0,12
10999,2.0,,,,,16,2,186.0,46.0,6229.0,12
11000,10.0,,,,,16,1,187.0,20.0,6229.0,12
11001,5.0,,,,,16,2,187.0,14.0,6239.0,12
11002,2.0,,,,,1,2,186.0,11.0,6229.0,12
11003,0.0,,,,,16,2,187.0,4.0,,12
11004,7.0,800.0,800.0,,,4,1,186.0,22.0,6229.0,12
11005,11.0,4400.0,900.0,3500.0,3500.0,16,1,186.0,29.0,6139.0,12
11006,0.0,622.0,,,,4,1,187.0,64.0,6229.0,12
11007,0.0,,,,,1,2,186.0,47.0,6229.0,12
11008,4.0,200.0,200.0,,,1,1,187.0,29.0,6329.0,12
11009,11.0,860.0,860.0,,,4,1,186.0,28.0,5174.0,12
11010,4.0,,,,,4,1,186.0,26.0,6229.0,12
11011,11.0,622.0,622.0,,,4,2,186.0,23.0,3522.0,12
11012,11.0,,,,,4,2,186.0,18.0,,12
11013,0.0,400.0,400.0,,,2,1,187.0,47.0,7155.0,12
11014,10.0,,,,,4,2,186.0,39.0,6239.0,12
11015,0.0,,,,,4,1,187.0,4.0,,12
11016,0.0,,,,,2,1,187.0,1.0,,12
11017,0.0,600.0,600.0,,,4,1,187.0,35.0,6129.0,12
11018,4.0,166.0,,,166.0,16,2,186.0,36.0,6229.0,12
11019,1.0,,,,,16,2,187.0,13.0,,12
11020,1.0,,,,,16,1,187.0,11.0,,12
11021,1.0,,,,,16,1,186.0,9.0,,12
11022,4.0,,,,,4,1,187.0,60.0,7155.0,12
11023,0.0,622.0,,,,4,2,186.0,57.0,6239.0,12
11024,3.0,300.0,300.0,,,4,1,186.0,40.0,6329.0,12
11025,0.0,220.0,220.0,,,16,1,187.0,57.0,6129.0,12
11026,0.0,232.0,,,232.0,4,2,187.0,46.0,6239.0,12
11027,10.0,,,,,4,2,186.0,21.0,6239.0,12
11028,10.0,,,,,2,1,186.0,18.0,,12
11029,8.0,,,,,2,1,186.0,14.0,6229.0,12
11030,5.0,,,,,4,2,187.0,12.0,,12
11031,3.0,,,,,4,2,187.0,11.0,,12
11032,1.0,,,,,2,2,187.0,9.0,,12
11033,0.0,700.0,700.0,,,4,1,186.0,55.0,6129.0,12
11034,0.0,622.0,,,,4,2,186.0,60.0,6229.0,12
11035,7.0,,,,,4,1,186.0,18.0,6229.0,12
11036,5.0,1244.0,1244.0,,,16,1,186.0,32.0,8493.0,12
11037,11.0,756.0,622.0,,134.0,2,2,186.0,30.0,5132.0,12
11038,4.0,,,,,2,1,186.0,11.0,,12
11039,0.0,,,,,2,2,186.0,5.0,,12
11040,0.0,,,,,4,1,186.0,1.0,,12
11041,0.0,240.0,240.0,,,1,2,186.0,38.0,5121.0,12
11042,0.0,600.0,600.0,,,4,1,186.0,40.0,6229.0,12
11043,7.0,230.0,,,,16,2,186.0,14.0,,12
11044,0.0,,,,,4,2,187.0,9.0,,12
11045,0.0,,,,,4,1,187.0,6.0,,12
11046,7.0,,,,,4,2,186.0,68.0,,12
11047,8.0,700.0,700.0,,,4,1,187.0,33.0,9144.0,12
11048,6.0,,,,,16,2,187.0,15.0,,12
11049,2.0,622.0,622.0,,,4,1,186.0,57.0,7832.0,12
11050,6.0,,,,,4,2,186.0,35.0,6239.0,12
11051,6.0,67.0,,,67.0,4,2,186.0,14.0,,12
11052,4.0,67.0,,,67.0,16,2,187.0,13.0,,12
11053,8.0,350.0,350.0,,,4,1,186.0,42.0,6229.0,12
11054,11.0,622.0,622.0,,,4,1,186.0,31.0,8493.0,12
11055,10.0,,,,,4,2,186.0,21.0,,12
11056,0.0,,,,,4,1,186.0,0.0,,12
11057,7.0,350.0,350.0,,,16,2,187.0,51.0,5142.0,12
11058,4.0,320.0,320.0,,,16,1,187.0,55.0,6129.0,12
11059,8.0,,,,,16,1,186.0,15.0,,12
11060,11.0,2400.0,900.0,,,16,2,186.0,56.0,3222.0,12
11061,4.0,1122.0,500.0,,,16,1,186.0,73.0,6139.0,12
11062,12.0,,,,,16,2,186.0,22.0,,12
11063,6.0,,,,,4,2,187.0,13.0,,12
11064,12.0,622.0,622.0,,,4,1,341.0,30.0,5142.0,13
11065,12.0,174.0,,,174.0,4,2,340.0,26.0,,13
11066,0.0,,,,,4,2,340.0,8.0,,13
11067,0.0,,,,,4,1,340.0,6.0,,13
11068,0.0,,,,,4,2,341.0,2.0,,13
11069,4.0,756.0,622.0,,134.0,4,2,340.0,57.0,5142.0,13
11070,6.0,,,,,4,1,341.0,14.0,,13
11071,4.0,,,,,4,1,341.0,11.0,,13
11072,1.0,,,,,4,2,341.0,7.0,,13
11073,0.0,,,,,4,1,340.0,5.0,,13
11074,0.0,,,,,4,2,341.0,3.0,,13
11075,12.0,2500.0,2500.0,,,16,1,341.0,51.0,4121.0,13
11076,15.0,1090.0,1000.0,,90.0,16,2,341.0,32.0,2321.0,13
11077,8.0,,,,,16,1,340.0,13.0,,13
11078,0.0,,,,,4,2,340.0,2.0,,13
11079,8.0,,,,,4,1,340.0,39.0,6319.0,13
11080,15.0,1890.0,1800.0,,90.0,4,2,341.0,34.0,2313.0,13
11081,8.0,,,,,4,1,341.0,15.0,,13
11082,5.0,,,,,4,1,341.0,14.0,,13
11083,7.0,,,,,4,1,340.0,13.0,,13
11084,0.0,,,,,4,2,341.0,7.0,,13
11085,8.0,1300.0,1300.0,,,4,1,340.0,38.0,5151.0,13
11086,12.0,1722.0,1100.0,,622.0,4,2,341.0,28.0,3312.0,13
11087,1.0,,,,,4,1,341.0,14.0,,13
11088,1.0,,,,,4,2,341.0,11.0,,13
11089,0.0,622.0,622.0,,,4,1,340.0,49.0,7152.0,13
11090,9.0,100.0,,,100.0,4,2,341.0,34.0,,13
11091,6.0,,,,,4,1,340.0,17.0,,13
11092,9.0,,,,,4,2,340.0,16.0,,13
11093,7.0,,,,,4,1,340.0,13.0,,13
11094,1.0,,,,,4,2,340.0,7.0,,13
11095,0.0,,,,,4,2,340.0,0.0,,13
11096,9.0,700.0,700.0,,,4,1,341.0,22.0,3222.0,13
11097,0.0,,,,,4,2,340.0,28.0,,13
11098,0.0,622.0,,,,4,1,341.0,58.0,6229.0,13
11099,0.0,712.0,622.0,,90.0,4,2,340.0,43.0,5142.0,13
11100,7.0,,,,,4,2,341.0,20.0,,13
11101,0.0,,,,,4,2,340.0,2.0,,13
11102,10.0,1000.0,1000.0,,,4,1,340.0,26.0,3222.0,13
11103,10.0,90.0,,,90.0,4,2,340.0,31.0,,13
11104,0.0,,,,,4,2,340.0,7.0,,13
11105,15.0,2300.0,2300.0,,,4,2,340.0,57.0,2321.0,13
11106,12.0,622.0,622.0,,,4,1,341.0,29.0,4123.0,13
11107,8.0,,,,,4,2,340.0,15.0,,13
11108,8.0,622.0,622.0,,,16,1,340.0,32.0,3211.0,13
11109,11.0,622.0,622.0,,,16,2,340.0,24.0,4121.0,13
11110,11.0,622.0,622.0,,,16,1,340.0,28.0,5172.0,13
11111,11.0,400.0,400.0,,,4,2,340.0,35.0,5162.0,13
11112,1.0,622.0,622.0,,,4,1,341.0,50.0,5142.0,13
11113,8.0,,,,,4,1,341.0,22.0,,13
11114,0.0,622.0,622.0,,,4,2,341.0,36.0,5142.0,13
11115,0.0,622.0,,,,4,1,341.0,18.0,,13
11116,8.0,700.0,700.0,,,4,1,340.0,26.0,7156.0,13
11117,8.0,90.0,,,90.0,4,2,340.0,17.0,,13
11118,0.0,,,,,4,2,341.0,3.0,,13
11119,4.0,,,,,4,1,340.0,55.0,6239.0,13
11120,0.0,712.0,622.0,,90.0,4,2,341.0,40.0,5142.0,13
11121,6.0,,,,,4,2,340.0,17.0,,13
11122,0.0,,,,,4,2,340.0,4.0,,13
11123,0.0,622.0,,,,4,1,341.0,81.0,,13
11124,0.0,712.0,,,90.0,4,2,340.0,72.0,,13
11125,8.0,,,,,4,1,340.0,35.0,,13
11126,0.0,,,,,4,1,340.0,20.0,,13
11127,1.0,,,,,4,2,340.0,15.0,,13
11128,0.0,,,,,4,1,341.0,7.0,,13
11129,0.0,622.0,622.0,,,4,1,341.0,51.0,5142.0,13
11130,11.0,,,,,4,2,341.0,46.0,,13
11131,8.0,,,,,4,1,341.0,23.0,,13
11132,0.0,622.0,622.0,,,4,1,341.0,21.0,5142.0,13
11133,0.0,,,,,4,1,340.0,16.0,,13
11134,11.0,622.0,622.0,,,4,1,341.0,37.0,4121.0,13
11135,12.0,622.0,622.0,,,4,2,340.0,26.0,3312.0,13
11136,4.0,,,,,4,2,341.0,10.0,,13
11137,0.0,700.0,700.0,,,4,1,340.0,56.0,5172.0,13
11138,0.0,600.0,600.0,,,4,2,341.0,52.0,7631.0,13
11139,10.0,,,,,16,2,341.0,18.0,,13
11140,3.0,,,,,4,2,340.0,11.0,,13
11141,0.0,622.0,,,,16,1,341.0,58.0,,13
11142,1.0,622.0,,,,16,2,341.0,75.0,,13
11143,4.0,,,,,4,1,341.0,55.0,6229.0,13
11144,0.0,622.0,,,,4,2,341.0,73.0,,13
11145,9.0,,,,,4,1,341.0,20.0,,13
11146,8.0,622.0,622.0,,,4,1,341.0,21.0,5142.0,13
11147,8.0,211.0,,,211.0,4,2,341.0,22.0,,13
11148,0.0,,,,,16,2,341.0,6.0,,13
11149,0.0,,,,,16,2,340.0,3.0,,13
11150,0.0,,,,,16,1,340.0,2.0,,13
11151,8.0,622.0,622.0,,,16,1,341.0,31.0,5142.0,13
11152,12.0,90.0,,,90.0,4,2,341.0,33.0,,13
11153,4.0,,,,,4,1,340.0,12.0,,13
11154,2.0,,,,,4,1,341.0,10.0,,13
11155,0.0,,,,,16,2,341.0,7.0,,13
11156,0.0,622.0,,,,16,2,341.0,67.0,,13
11157,6.0,,,,,4,1,340.0,17.0,,13
11158,11.0,1200.0,1200.0,,,4,1,341.0,41.0,9144.0,13
11159,14.0,5090.0,5000.0,,90.0,4,2,340.0,31.0,3222.0,13
11160,4.0,,,,,16,2,341.0,10.0,,13
11161,0.0,,,,,4,2,341.0,2.0,,13
11162,0.0,625.0,625.0,,,4,1,341.0,62.0,5172.0,13
11163,1.0,722.0,622.0,,100.0,4,2,340.0,50.0,5142.0,13
11164,3.0,,,,,4,1,341.0,13.0,,13
11165,2.0,,,,,4,1,340.0,12.0,,13
11166,1.0,,,,,4,2,340.0,7.0,,13
11167,0.0,,,,,4,2,340.0,4.0,,13
11168,11.0,5000.0,5000.0,,,4,1,341.0,47.0,1310.0,13
11169,15.0,2450.0,2450.0,,,4,1,340.0,38.0,2313.0,13
11170,14.0,700.0,700.0,,,4,2,341.0,42.0,3222.0,13
11171,10.0,,,,,16,1,341.0,18.0,,13
11172,9.0,,,,,16,1,341.0,17.0,,13
11173,0.0,,,,,4,1,340.0,4.0,,13
11174,3.0,622.0,,,,4,1,341.0,72.0,6229.0,13
11175,1.0,622.0,,,,4,2,341.0,68.0,6229.0,13
11176,14.0,740.0,740.0,,,4,1,341.0,26.0,2312.0,13
11177,5.0,,,,,4,2,341.0,21.0,,13
11178,0.0,,,,,4,2,341.0,4.0,,13
11179,0.0,,,,,4,2,340.0,4.0,,13
11180,0.0,,,,,4,2,341.0,0.0,,13
11181,15.0,1480.0,1480.0,,,4,1,341.0,30.0,2313.0,13
11182,5.0,300.0,300.0,,,4,2,340.0,18.0,5121.0,13
11183,4.0,100.0,,,100.0,4,2,340.0,51.0,,13
11184,0.0,992.0,370.0,,,2,1,341.0,62.0,6319.0,13
11185,2.0,,,,,4,1,341.0,9.0,,13
11186,6.0,2000.0,2000.0,,,4,1,341.0,20.0,5243.0,13
11187,8.0,,,,,4,2,341.0,27.0,5132.0,13
11188,0.0,,,,,4,1,341.0,3.0,,13
11189,5.0,240.0,240.0,,,4,1,341.0,35.0,7155.0,13
11190,4.0,,,,,4,2,340.0,15.0,,13
11191,4.0,100.0,100.0,,,4,1,340.0,12.0,5243.0,13
11192,0.0,,,,,4,2,341.0,0.0,,13
11193,0.0,200.0,200.0,,,4,1,341.0,48.0,6319.0,13
11194,8.0,1122.0,1122.0,,,16,2,341.0,44.0,5142.0,13
11195,9.0,,,,,16,2,340.0,16.0,5211.0,13
11196,8.0,,,,,16,2,341.0,14.0,,13
11197,5.0,,,,,16,1,341.0,12.0,,13
11198,0.0,,,,,16,1,341.0,9.0,,13
11199,4.0,622.0,622.0,,,4,1,341.0,46.0,5142.0,13
11200,4.0,,,,,16,2,340.0,28.0,,13
11201,1.0,,,,,4,2,341.0,9.0,,13
11202,0.0,,,,,16,2,341.0,7.0,,13
11203,0.0,,,,,4,2,341.0,4.0,,13
11204,0.0,,,,,16,1,340.0,1.0,,13
11205,15.0,2200.0,2200.0,,,4,1,341.0,28.0,4101.0,13
11206,11.0,320.0,250.0,,70.0,4,2,340.0,24.0,5211.0,13
11207,0.0,,,,,4,1,340.0,7.0,,13
11208,0.0,,,,,4,2,341.0,1.0,,13
11209,1.0,622.0,,,,4,2,341.0,66.0,,13
11210,3.0,,,,,4,2,341.0,12.0,,13
11211,0.0,,,,,4,2,341.0,2.0,,13
